X (Polymer Concentration),Y (Pore Size),Z (Resistance),M (Rejection)
12.08208208,38.02052052,22.68285085,83.16716717
12.09209209,38.02302302,22.67171071,83.16316316
12.1021021,38.02552553,22.66057057,83.15915916
12.11211211,38.02802803,22.64943043,83.15515516
12.12212212,38.03053053,22.63829029,83.15115115
12.13213213,38.03303303,22.62715015,83.14714715
12.14214214,38.03553554,22.61601001,83.14314314
12.15215215,38.03803804,22.60486987,83.13913914
12.16216216,38.04054054,22.59372973,83.13513514
12.17217217,38.04304304,22.58258959,83.13113113
12.18218218,38.04554555,22.57144945,83.12712713
12.19219219,38.04804805,22.56030931,83.12312312
12.2022022,38.05055055,22.54916917,83.11911912
12.21221221,38.05305305,22.53802903,83.11511512
12.22222222,38.05555556,22.52688889,83.11111111
12.23223223,38.05805806,22.51574875,83.10710711
12.24224224,38.06056056,22.50460861,83.1031031
12.25225225,38.06306306,22.49346847,83.0990991
12.26226226,38.06556557,22.48232833,83.0950951
12.27227227,38.06806807,22.47118819,83.09109109
12.28228228,38.07057057,22.46004805,83.08708709
12.29229229,38.07307307,22.44890791,83.08308308
12.3023023,38.07557558,22.43776777,83.07907908
12.31231231,38.07807808,22.42662763,83.07507508
12.32232232,38.08058058,22.41548749,83.07107107
12.33233233,38.08308308,22.40434735,83.06706707
12.34234234,38.08558559,22.39320721,83.06306306
12.35235235,38.08808809,22.38206707,83.05905906
12.36236236,38.09059059,22.37092693,83.05505506
12.37237237,38.09309309,22.35978679,83.05105105
12.38238238,38.0955956,22.34864665,83.04704705
12.39239239,38.0980981,22.33750651,83.04304304
12.4024024,38.1006006,22.32636637,83.03903904
12.41241241,38.1031031,22.31522623,83.03503504
12.42242242,38.10560561,22.30408609,83.03103103
12.43243243,38.10810811,22.29294595,83.02702703
12.44244244,38.11061061,22.28180581,83.02302302
12.45245245,38.11311311,22.27066567,83.01901902
12.46246246,38.11561562,22.25952553,83.01501502
12.47247247,38.11811812,22.24838539,83.01101101
12.48248248,38.12062062,22.23724525,83.00700701
12.49249249,38.12312312,22.22610511,83.003003
12.5025025,38.12562563,22.21496496,82.998999
12.51251251,38.12812813,22.20382482,82.99499499
12.52252252,38.13063063,22.19268468,82.99099099
12.53253253,38.13313313,22.18154454,82.98698699
12.54254254,38.13563564,22.1704044,82.98298298
12.55255255,38.13813814,22.15926426,82.97897898
12.56256256,38.14064064,22.14812412,82.97497497
12.57257257,38.14314314,22.13698398,82.97097097
12.58258258,38.14564565,22.12584384,82.96696697
12.59259259,38.14814815,22.1147037,82.96296296
12.6026026,38.15065065,22.10356356,82.95895896
12.61261261,38.15315315,22.09242342,82.95495495
12.62262262,38.15565566,22.08128328,82.95095095
12.63263263,38.15815816,22.07014314,82.94694695
12.64264264,38.16066066,22.059003,82.94294294
12.65265265,38.16316316,22.04786286,82.93893894
12.66266266,38.16566567,22.03672272,82.93493493
12.67267267,38.16816817,22.02558258,82.93093093
12.68268268,38.17067067,22.01444244,82.92692693
12.69269269,38.17317317,22.0033023,82.92292292
12.7027027,38.17567568,21.99216216,82.91891892
12.71271271,38.17817818,21.98102202,82.91491491
12.72272272,38.18068068,21.96988188,82.91091091
12.73273273,38.18318318,21.95874174,82.90690691
12.74274274,38.18568569,21.9476016,82.9029029
12.75275275,38.18818819,21.93646146,82.8988989
12.76276276,38.19069069,21.92532132,82.89489489
12.77277277,38.19319319,21.91418118,82.89089089
12.78278278,38.1956957,21.90304104,82.88688689
12.79279279,38.1981982,21.8919009,82.88288288
12.8028028,38.2007007,21.88076076,82.87887888
12.81281281,38.2032032,21.86962062,82.87487487
12.82282282,38.20570571,21.85848048,82.87087087
12.83283283,38.20820821,21.84734034,82.86686687
12.84284284,38.21071071,21.8362002,82.86286286
12.85285285,38.21321321,21.82506006,82.85885886
12.86286286,38.21571572,21.81391992,82.85485485
12.87287287,38.21821822,21.80277978,82.85085085
12.88288288,38.22072072,21.79163964,82.84684685
12.89289289,38.22322322,21.7804995,82.84284284
12.9029029,38.22572573,21.76935936,82.83883884
12.91291291,38.22822823,21.75821922,82.83483483
12.92292292,38.23073073,21.74707908,82.83083083
12.93293293,38.23323323,21.73593894,82.82682683
12.94294294,38.23573574,21.7247988,82.82282282
12.95295295,38.23823824,21.71365866,82.81881882
12.96296296,38.24074074,21.70251852,82.81481481
12.97297297,38.24324324,21.69137838,82.81081081
12.98298298,38.24574575,21.68023824,82.80680681
12.99299299,38.24824825,21.6690981,82.8028028
13.003003,38.25075075,21.65795796,82.7987988
13.01301301,38.25325325,21.64681782,82.79479479
13.02302302,38.25575576,21.63567768,82.79079079
13.03303303,38.25825826,21.62453754,82.78678679
13.04304304,38.26076076,21.6133974,82.78278278
13.05305305,38.26326326,21.60225726,82.77877878
13.06306306,38.26576577,21.59111712,82.77477477
13.07307307,38.26826827,21.57997698,82.77077077
13.08308308,38.27077077,21.56883684,82.76676677
13.09309309,38.27327327,21.5576967,82.76276276
13.1031031,38.27577578,21.54655656,82.75875876
13.11311311,38.27827828,21.53541642,82.75475475
13.12312312,38.28078078,21.52427628,82.75075075
13.13313313,38.28328328,21.51313614,82.74674675
13.14314314,38.28578579,21.501996,82.74274274
13.15315315,38.28828829,21.49085586,82.73873874
13.16316316,38.29079079,21.47971572,82.73473473
13.17317317,38.29329329,21.46857558,82.73073073
13.18318318,38.2957958,21.45743544,82.72672673
13.19319319,38.2982983,21.4462953,82.72272272
13.2032032,38.3008008,21.43515516,82.71871872
13.21321321,38.3033033,21.42401502,82.71471471
13.22322322,38.30580581,21.41287487,82.71071071
13.23323323,38.30830831,21.40173473,82.70670671
13.24324324,38.31081081,21.39059459,82.7027027
13.25325325,38.31331331,21.37945445,82.6986987
13.26326326,38.31581582,21.36831431,82.69469469
13.27327327,38.31831832,21.35717417,82.69069069
13.28328328,38.32082082,21.34603403,82.68668669
13.29329329,38.32332332,21.33489389,82.68268268
13.3033033,38.32582583,21.32375375,82.67867868
13.31331331,38.32832833,21.31261361,82.67467467
13.32332332,38.33083083,21.30147347,82.67067067
13.33333333,38.33333333,21.29033333,82.66666667
13.34334334,38.33583584,21.27919319,82.66266266
13.35335335,38.33833834,21.26805305,82.65865866
13.36336336,38.34084084,21.25691291,82.65465465
13.37337337,38.34334334,21.24577277,82.65065065
13.38338338,38.34584585,21.23463263,82.64664665
13.39339339,38.34834835,21.22349249,82.64264264
13.4034034,38.35085085,21.21235235,82.63863864
13.41341341,38.35335335,21.20121221,82.63463463
13.42342342,38.35585586,21.19007207,82.63063063
13.43343343,38.35835836,21.17893193,82.62662663
13.44344344,38.36086086,21.16779179,82.62262262
13.45345345,38.36336336,21.15665165,82.61861862
13.46346346,38.36586587,21.14551151,82.61461461
13.47347347,38.36836837,21.13437137,82.61061061
13.48348348,38.37087087,21.12323123,82.60660661
13.49349349,38.37337337,21.11209109,82.6026026
13.5035035,38.37587588,21.10095095,82.5985986
13.51351351,38.37837838,21.08981081,82.59459459
13.52352352,38.38088088,21.07867067,82.59059059
13.53353353,38.38338338,21.06753053,82.58658659
13.54354354,38.38588589,21.05639039,82.58258258
13.55355355,38.38838839,21.04525025,82.57857858
13.56356356,38.39089089,21.03411011,82.57457457
13.57357357,38.39339339,21.02296997,82.57057057
13.58358358,38.3958959,21.01182983,82.56656657
13.59359359,38.3983984,21.00068969,82.56256256
13.6036036,38.4009009,20.98954955,82.55855856
13.61361361,38.4034034,20.97840941,82.55455455
13.62362362,38.40590591,20.96726927,82.55055055
13.63363363,38.40840841,20.95612913,82.54654655
13.64364364,38.41091091,20.94498899,82.54254254
13.65365365,38.41341341,20.93384885,82.53853854
13.66366366,38.41591592,20.92270871,82.53453453
13.67367367,38.41841842,20.91156857,82.53053053
13.68368368,38.42092092,20.90042843,82.52652653
13.69369369,38.42342342,20.88928829,82.52252252
13.7037037,38.42592593,20.87814815,82.51851852
13.71371371,38.42842843,20.86700801,82.51451451
13.72372372,38.43093093,20.85586787,82.51051051
13.73373373,38.43343343,20.84472773,82.50650651
13.74374374,38.43593594,20.83358759,82.5025025
13.75375375,38.43843844,20.82244745,82.4984985
13.76376376,38.44094094,20.81130731,82.49449449
13.77377377,38.44344344,20.80016717,82.49049049
13.78378378,38.44594595,20.78902703,82.48648649
13.79379379,38.44844845,20.77788689,82.48248248
13.8038038,38.45095095,20.76674675,82.47847848
13.81381381,38.45345345,20.75560661,82.47447447
13.82382382,38.45595596,20.74446647,82.47047047
13.83383383,38.45845846,20.73332633,82.46646647
13.84384384,38.46096096,20.72218619,82.46246246
13.85385385,38.46346346,20.71104605,82.45845846
13.86386386,38.46596597,20.69990591,82.45445445
13.87387387,38.46846847,20.68876577,82.45045045
13.88388388,38.47097097,20.67762563,82.44644645
13.89389389,38.47347347,20.66648549,82.44244244
13.9039039,38.47597598,20.65534535,82.43843844
13.91391391,38.47847848,20.64420521,82.43443443
13.92392392,38.48098098,20.63306507,82.43043043
13.93393393,38.48348348,20.62192492,82.42642643
13.94394394,38.48598599,20.61078478,82.42242242
13.95395395,38.48848849,20.59964464,82.41841842
13.96396396,38.49099099,20.5885045,82.41441441
13.97397397,38.49349349,20.57736436,82.41041041
13.98398398,38.495996,20.56622422,82.40640641
13.99399399,38.4984985,20.55508408,82.4024024
14.004004,38.501001,20.54394394,82.3983984
14.01401401,38.5035035,20.5328038,82.39439439
14.02402402,38.50600601,20.52166366,82.39039039
14.03403403,38.50850851,20.51052352,82.38638639
14.04404404,38.51101101,20.49938338,82.38238238
14.05405405,38.51351351,20.48824324,82.37837838
14.06406406,38.51601602,20.4771031,82.37437437
14.07407407,38.51851852,20.46596296,82.37037037
14.08408408,38.52102102,20.45482282,82.36636637
14.09409409,38.52352352,20.44368268,82.36236236
14.1041041,38.52602603,20.43254254,82.35835836
14.11411411,38.52852853,20.4214024,82.35435435
14.12412412,38.53103103,20.41026226,82.35035035
14.13413413,38.53353353,20.39912212,82.34634635
14.14414414,38.53603604,20.38798198,82.34234234
14.15415415,38.53853854,20.37684184,82.33833834
14.16416416,38.54104104,20.3657017,82.33433433
14.17417417,38.54354354,20.35456156,82.33033033
14.18418418,38.54604605,20.34342142,82.32632633
14.19419419,38.54854855,20.33228128,82.32232232
14.2042042,38.55105105,20.32114114,82.31831832
14.21421421,38.55355355,20.310001,82.31431431
14.22422422,38.55605606,20.29886086,82.31031031
14.23423423,38.55855856,20.28772072,82.30630631
14.24424424,38.56106106,20.27658058,82.3023023
14.25425425,38.56356356,20.26544044,82.2982983
14.26426426,38.56606607,20.2543003,82.29429429
14.27427427,38.56856857,20.24316016,82.29029029
14.28428428,38.57107107,20.23202002,82.28628629
14.29429429,38.57357357,20.22087988,82.28228228
14.3043043,38.57607608,20.20973974,82.27827828
14.31431431,38.57857858,20.1985996,82.27427427
14.32432432,38.58108108,20.18745946,82.27027027
14.33433433,38.58358358,20.17631932,82.26626627
14.34434434,38.58608609,20.16517918,82.26226226
14.35435435,38.58858859,20.15403904,82.25825826
14.36436436,38.59109109,20.1428989,82.25425425
14.37437437,38.59359359,20.13175876,82.25025025
14.38438438,38.5960961,20.12061862,82.24624625
14.39439439,38.5985986,20.10947848,82.24224224
14.4044044,38.6011011,20.09833834,82.23823824
14.41441441,38.6036036,20.0871982,82.23423423
14.42442442,38.60610611,20.07605806,82.23023023
14.43443443,38.60860861,20.06491792,82.22622623
14.44444444,38.61111111,20.05377778,82.22222222
14.45445445,38.61361361,20.04263764,82.21821822
14.46446446,38.61611612,20.0314975,82.21421421
14.47447447,38.61861862,20.02035736,82.21021021
14.48448448,38.62112112,20.00921722,82.20620621
14.49449449,38.62362362,19.99807708,82.2022022
14.5045045,38.62612613,19.98693694,82.1981982
14.51451451,38.62862863,19.9757968,82.19419419
14.52452452,38.63113113,19.96465666,82.19019019
14.53453453,38.63363363,19.95351652,82.18618619
14.54454454,38.63613614,19.94237638,82.18218218
14.55455455,38.63863864,19.93123624,82.17817818
14.56456456,38.64114114,19.9200961,82.17417417
14.57457457,38.64364364,19.90895596,82.17017017
14.58458458,38.64614615,19.89781582,82.16616617
14.59459459,38.64864865,19.88667568,82.16216216
14.6046046,38.65115115,19.87553554,82.15815816
14.61461461,38.65365365,19.8643954,82.15415415
14.62462462,38.65615616,19.85325526,82.15015015
14.63463463,38.65865866,19.84211512,82.14614615
14.64464464,38.66116116,19.83097497,82.14214214
14.65465465,38.66366366,19.81983483,82.13813814
14.66466466,38.66616617,19.80869469,82.13413413
14.67467467,38.66866867,19.79755455,82.13013013
14.68468468,38.67117117,19.78641441,82.12612613
14.69469469,38.67367367,19.77527427,82.12212212
14.7047047,38.67617618,19.76413413,82.11811812
14.71471471,38.67867868,19.75299399,82.11411411
14.72472472,38.68118118,19.74185385,82.11011011
14.73473473,38.68368368,19.73071371,82.10610611
14.74474474,38.68618619,19.71957357,82.1021021
14.75475475,38.68868869,19.70843343,82.0980981
14.76476476,38.69119119,19.69729329,82.09409409
14.77477477,38.69369369,19.68615315,82.09009009
14.78478478,38.6961962,19.67501301,82.08608609
14.79479479,38.6986987,19.66387287,82.08208208
14.8048048,38.7012012,19.65273273,82.07807808
14.81481481,38.7037037,19.64159259,82.07407407
14.82482482,38.70620621,19.63045245,82.07007007
14.83483483,38.70870871,19.61931231,82.06606607
14.84484484,38.71121121,19.60817217,82.06206206
14.85485485,38.71371371,19.59703203,82.05805806
14.86486486,38.71621622,19.58589189,82.05405405
14.87487487,38.71871872,19.57475175,82.05005005
14.88488488,38.72122122,19.56361161,82.04604605
14.89489489,38.72372372,19.55247147,82.04204204
14.9049049,38.72622623,19.54133133,82.03803804
14.91491491,38.72872873,19.53019119,82.03403403
14.92492492,38.73123123,19.51905105,82.03003003
14.93493493,38.73373373,19.50791091,82.02602603
14.94494494,38.73623624,19.49677077,82.02202202
14.95495495,38.73873874,19.48563063,82.01801802
14.96496496,38.74124124,19.47449049,82.01401401
14.97497497,38.74374374,19.46335035,82.01001001
14.98498498,38.74624625,19.45221021,82.00600601
14.99499499,38.74874875,19.44107007,82.002002
15.00500501,38.75125125,19.42992993,81.997998
15.01501502,38.75375375,19.41878979,81.99399399
15.02502503,38.75625626,19.40764965,81.98998999
15.03503504,38.75875876,19.39650951,81.98598599
15.04504505,38.76126126,19.38536937,81.98198198
15.05505506,38.76376376,19.37422923,81.97797798
15.06506507,38.76626627,19.36308909,81.97397397
15.07507508,38.76876877,19.35194895,81.96996997
15.08508509,38.77127127,19.34080881,81.96596597
15.0950951,38.77377377,19.32966867,81.96196196
15.10510511,38.77627628,19.31852853,81.95795796
15.11511512,38.77877878,19.30738839,81.95395395
15.12512513,38.78128128,19.29624825,81.94994995
15.13513514,38.78378378,19.28510811,81.94594595
15.14514515,38.78628629,19.27396797,81.94194194
15.15515516,38.78878879,19.26282783,81.93793794
15.16516517,38.79129129,19.25168769,81.93393393
15.17517518,38.79379379,19.24054755,81.92992993
15.18518519,38.7962963,19.22940741,81.92592593
15.1951952,38.7987988,19.21826727,81.92192192
15.20520521,38.8013013,19.20712713,81.91791792
15.21521522,38.8038038,19.19598699,81.91391391
15.22522523,38.80630631,19.18484685,81.90990991
15.23523524,38.80880881,19.17370671,81.90590591
15.24524525,38.81131131,19.16256657,81.9019019
15.25525526,38.81381381,19.15142643,81.8978979
15.26526527,38.81631632,19.14028629,81.89389389
15.27527528,38.81881882,19.12914615,81.88988989
15.28528529,38.82132132,19.11800601,81.88588589
15.2952953,38.82382382,19.10686587,81.88188188
15.30530531,38.82632633,19.09572573,81.87787788
15.31531532,38.82882883,19.08458559,81.87387387
15.32532533,38.83133133,19.07344545,81.86986987
15.33533534,38.83383383,19.06230531,81.86586587
15.34534535,38.83633634,19.05116517,81.86186186
15.35535536,38.83883884,19.04002503,81.85785786
15.36536537,38.84134134,19.02888488,81.85385385
15.37537538,38.84384384,19.01774474,81.84984985
15.38538539,38.84634635,19.0066046,81.84584585
15.3953954,38.84884885,18.99546446,81.84184184
15.40540541,38.85135135,18.98432432,81.83783784
15.41541542,38.85385385,18.97318418,81.83383383
15.42542543,38.85635636,18.96204404,81.82982983
15.43543544,38.85885886,18.9509039,81.82582583
15.44544545,38.86136136,18.93976376,81.82182182
15.45545546,38.86386386,18.92862362,81.81781782
15.46546547,38.86636637,18.91748348,81.81381381
15.47547548,38.86886887,18.90634334,81.80980981
15.48548549,38.87137137,18.8952032,81.80580581
15.4954955,38.87387387,18.88406306,81.8018018
15.50550551,38.87637638,18.87292292,81.7977978
15.51551552,38.87887888,18.86178278,81.79379379
15.52552553,38.88138138,18.85064264,81.78978979
15.53553554,38.88388388,18.8395025,81.78578579
15.54554555,38.88638639,18.82836236,81.78178178
15.55555556,38.88888889,18.81722222,81.77777778
15.56556557,38.89139139,18.80608208,81.77377377
15.57557558,38.89389389,18.79494194,81.76976977
15.58558559,38.8963964,18.7838018,81.76576577
15.5955956,38.8988989,18.77266166,81.76176176
15.60560561,38.9014014,18.76152152,81.75775776
15.61561562,38.9039039,18.75038138,81.75375375
15.62562563,38.90640641,18.73924124,81.74974975
15.63563564,38.90890891,18.7281011,81.74574575
15.64564565,38.91141141,18.71696096,81.74174174
15.65565566,38.91391391,18.70582082,81.73773774
15.66566567,38.91641642,18.69468068,81.73373373
15.67567568,38.91891892,18.68354054,81.72972973
15.68568569,38.92142142,18.6724004,81.72572573
15.6956957,38.92392392,18.66126026,81.72172172
15.70570571,38.92642643,18.65012012,81.71771772
15.71571572,38.92892893,18.63897998,81.71371371
15.72572573,38.93143143,18.62783984,81.70970971
15.73573574,38.93393393,18.6166997,81.70570571
15.74574575,38.93643644,18.60555956,81.7017017
15.75575576,38.93893894,18.59441942,81.6976977
15.76576577,38.94144144,18.58327928,81.69369369
15.77577578,38.94394394,18.57213914,81.68968969
15.78578579,38.94644645,18.560999,81.68568569
15.7957958,38.94894895,18.54985886,81.68168168
15.80580581,38.95145145,18.53871872,81.67767768
15.81581582,38.95395395,18.52757858,81.67367367
15.82582583,38.95645646,18.51643844,81.66966967
15.83583584,38.95895896,18.5052983,81.66566567
15.84584585,38.96146146,18.49415816,81.66166166
15.85585586,38.96396396,18.48301802,81.65765766
15.86586587,38.96646647,18.47187788,81.65365365
15.87587588,38.96896897,18.46073774,81.64964965
15.88588589,38.97147147,18.4495976,81.64564565
15.8958959,38.97397397,18.43845746,81.64164164
15.90590591,38.97647648,18.42731732,81.63763764
15.91591592,38.97897898,18.41617718,81.63363363
15.92592593,38.98148148,18.40503704,81.62962963
15.93593594,38.98398398,18.3938969,81.62562563
15.94594595,38.98648649,18.38275676,81.62162162
15.95595596,38.98898899,18.37161662,81.61761762
15.96596597,38.99149149,18.36047648,81.61361361
15.97597598,38.99399399,18.34933634,81.60960961
15.98598599,38.9964965,18.3381962,81.60560561
15.995996,38.998999,18.32705606,81.6016016
16.00600601,39.0015015,18.31591592,81.5975976
16.01601602,39.004004,18.30477578,81.59359359
16.02602603,39.00650651,18.29363564,81.58958959
16.03603604,39.00900901,18.2824955,81.58558559
16.04604605,39.01151151,18.27135536,81.58158158
16.05605606,39.01401401,18.26021522,81.57757758
16.06606607,39.01651652,18.24907508,81.57357357
16.07607608,39.01901902,18.23793493,81.56956957
16.08608609,39.02152152,18.22679479,81.56556557
16.0960961,39.02402402,18.21565465,81.56156156
16.10610611,39.02652653,18.20451451,81.55755756
16.11611612,39.02902903,18.19337437,81.55355355
16.12612613,39.03153153,18.18223423,81.54954955
16.13613614,39.03403403,18.17109409,81.54554555
16.14614615,39.03653654,18.15995395,81.54154154
16.15615616,39.03903904,18.14881381,81.53753754
16.16616617,39.04154154,18.13767367,81.53353353
16.17617618,39.04404404,18.12653353,81.52952953
16.18618619,39.04654655,18.11539339,81.52552553
16.1961962,39.04904905,18.10425325,81.52152152
16.20620621,39.05155155,18.09311311,81.51751752
16.21621622,39.05405405,18.08197297,81.51351351
16.22622623,39.05655656,18.07083283,81.50950951
16.23623624,39.05905906,18.05969269,81.50550551
16.24624625,39.06156156,18.04855255,81.5015015
16.25625626,39.06406406,18.03741241,81.4974975
16.26626627,39.06656657,18.02627227,81.49349349
16.27627628,39.06906907,18.01513213,81.48948949
16.28628629,39.07157157,18.00399199,81.48548549
16.2962963,39.07407407,17.99285185,81.48148148
16.30630631,39.07657658,17.98171171,81.47747748
16.31631632,39.07907908,17.97057157,81.47347347
16.32632633,39.08158158,17.95943143,81.46946947
16.33633634,39.08408408,17.94829129,81.46546547
16.34634635,39.08658659,17.93715115,81.46146146
16.35635636,39.08908909,17.92601101,81.45745746
16.36636637,39.09159159,17.91487087,81.45345345
16.37637638,39.09409409,17.90373073,81.44944945
16.38638639,39.0965966,17.89259059,81.44544545
16.3963964,39.0990991,17.88145045,81.44144144
16.40640641,39.1016016,17.87031031,81.43743744
16.41641642,39.1041041,17.85917017,81.43343343
16.42642643,39.10660661,17.84803003,81.42942943
16.43643644,39.10910911,17.83688989,81.42542543
16.44644645,39.11161161,17.82574975,81.42142142
16.45645646,39.11411411,17.81460961,81.41741742
16.46646647,39.11661662,17.80346947,81.41341341
16.47647648,39.11911912,17.79232933,81.40940941
16.48648649,39.12162162,17.78118919,81.40540541
16.4964965,39.12412412,17.77004905,81.4014014
16.50650651,39.12662663,17.75890891,81.3973974
16.51651652,39.12912913,17.74776877,81.39339339
16.52652653,39.13163163,17.73662863,81.38938939
16.53653654,39.13413413,17.72548849,81.38538539
16.54654655,39.13663664,17.71434835,81.38138138
16.55655656,39.13913914,17.70320821,81.37737738
16.56656657,39.14164164,17.69206807,81.37337337
16.57657658,39.14414414,17.68092793,81.36936937
16.58658659,39.14664665,17.66978779,81.36536537
16.5965966,39.14914915,17.65864765,81.36136136
16.60660661,39.15165165,17.64750751,81.35735736
16.61661662,39.15415415,17.63636737,81.35335335
16.62662663,39.15665666,17.62522723,81.34934935
16.63663664,39.15915916,17.61408709,81.34534535
16.64664665,39.16166166,17.60294695,81.34134134
16.65665666,39.16416416,17.59180681,81.33733734
16.66666667,39.16666667,17.58066667,81.33333333
16.67667668,39.16916917,17.56952653,81.32932933
16.68668669,39.17167167,17.55838639,81.32532533
16.6966967,39.17417417,17.54724625,81.32132132
16.70670671,39.17667668,17.53610611,81.31731732
16.71671672,39.17917918,17.52496597,81.31331331
16.72672673,39.18168168,17.51382583,81.30930931
16.73673674,39.18418418,17.50268569,81.30530531
16.74674675,39.18668669,17.49154555,81.3013013
16.75675676,39.18918919,17.48040541,81.2972973
16.76676677,39.19169169,17.46926527,81.29329329
16.77677678,39.19419419,17.45812513,81.28928929
16.78678679,39.1966967,17.44698498,81.28528529
16.7967968,39.1991992,17.43584484,81.28128128
16.80680681,39.2017017,17.4247047,81.27727728
16.81681682,39.2042042,17.41356456,81.27327327
16.82682683,39.20670671,17.40242442,81.26926927
16.83683684,39.20920921,17.39128428,81.26526527
16.84684685,39.21171171,17.38014414,81.26126126
16.85685686,39.21421421,17.369004,81.25725726
16.86686687,39.21671672,17.35786386,81.25325325
16.87687688,39.21921922,17.34672372,81.24924925
16.88688689,39.22172172,17.33558358,81.24524525
16.8968969,39.22422422,17.32444344,81.24124124
16.90690691,39.22672673,17.3133033,81.23723724
16.91691692,39.22922923,17.30216316,81.23323323
16.92692693,39.23173173,17.29102302,81.22922923
16.93693694,39.23423423,17.27988288,81.22522523
16.94694695,39.23673674,17.26874274,81.22122122
16.95695696,39.23923924,17.2576026,81.21721722
16.96696697,39.24174174,17.24646246,81.21321321
16.97697698,39.24424424,17.23532232,81.20920921
16.98698699,39.24674675,17.22418218,81.20520521
16.996997,39.24924925,17.21304204,81.2012012
17.00700701,39.25175175,17.2019019,81.1971972
17.01701702,39.25425425,17.19076176,81.19319319
17.02702703,39.25675676,17.17962162,81.18918919
17.03703704,39.25925926,17.16848148,81.18518519
17.04704705,39.26176176,17.15734134,81.18118118
17.05705706,39.26426426,17.1462012,81.17717718
17.06706707,39.26676677,17.13506106,81.17317317
17.07707708,39.26926927,17.12392092,81.16916917
17.08708709,39.27177177,17.11278078,81.16516517
17.0970971,39.27427427,17.10164064,81.16116116
17.10710711,39.27677678,17.0905005,81.15715716
17.11711712,39.27927928,17.07936036,81.15315315
17.12712713,39.28178178,17.06822022,81.14914915
17.13713714,39.28428428,17.05708008,81.14514515
17.14714715,39.28678679,17.04593994,81.14114114
17.15715716,39.28928929,17.0347998,81.13713714
17.16716717,39.29179179,17.02365966,81.13313313
17.17717718,39.29429429,17.01251952,81.12912913
17.18718719,39.2967968,17.00137938,81.12512513
17.1971972,39.2992993,16.99023924,81.12112112
17.20720721,39.3018018,16.9790991,81.11711712
17.21721722,39.3043043,16.96795896,81.11311311
17.22722723,39.30680681,16.95681882,81.10910911
17.23723724,39.30930931,16.94567868,81.10510511
17.24724725,39.31181181,16.93453854,81.1011011
17.25725726,39.31431431,16.9233984,81.0970971
17.26726727,39.31681682,16.91225826,81.09309309
17.27727728,39.31931932,16.90111812,81.08908909
17.28728729,39.32182182,16.88997798,81.08508509
17.2972973,39.32432432,16.87883784,81.08108108
17.30730731,39.32682683,16.8676977,81.07707708
17.31731732,39.32932933,16.85655756,81.07307307
17.32732733,39.33183183,16.84541742,81.06906907
17.33733734,39.33433433,16.83427728,81.06506507
17.34734735,39.33683684,16.82313714,81.06106106
17.35735736,39.33933934,16.811997,81.05705706
17.36736737,39.34184184,16.80085686,81.05305305
17.37737738,39.34434434,16.78971672,81.04904905
17.38738739,39.34684685,16.77857658,81.04504505
17.3973974,39.34934935,16.76743644,81.04104104
17.40740741,39.35185185,16.7562963,81.03703704
17.41741742,39.35435435,16.74515616,81.03303303
17.42742743,39.35685686,16.73401602,81.02902903
17.43743744,39.35935936,16.72287588,81.02502503
17.44744745,39.36186186,16.71173574,81.02102102
17.45745746,39.36436436,16.7005956,81.01701702
17.46746747,39.36686687,16.68945546,81.01301301
17.47747748,39.36936937,16.67831532,81.00900901
17.48748749,39.37187187,16.66717518,81.00500501
17.4974975,39.37437437,16.65603504,81.001001
17.50750751,39.37687688,16.64489489,80.996997
17.51751752,39.37937938,16.63375475,80.99299299
17.52752753,39.38188188,16.62261461,80.98898899
17.53753754,39.38438438,16.61147447,80.98498498
17.54754755,39.38688689,16.60033433,80.98098098
17.55755756,39.38938939,16.58919419,80.97697698
17.56756757,39.39189189,16.57805405,80.97297297
17.57757758,39.39439439,16.56691391,80.96896897
17.58758759,39.3968969,16.55577377,80.96496496
17.5975976,39.3993994,16.54463363,80.96096096
17.60760761,39.4019019,16.53349349,80.95695696
17.61761762,39.4044044,16.52235335,80.95295295
17.62762763,39.40690691,16.51121321,80.94894895
17.63763764,39.40940941,16.50007307,80.94494494
17.64764765,39.41191191,16.48893293,80.94094094
17.65765766,39.41441441,16.47779279,80.93693694
17.66766767,39.41691692,16.46665265,80.93293293
17.67767768,39.41941942,16.45551251,80.92892893
17.68768769,39.42192192,16.44437237,80.92492492
17.6976977,39.42442442,16.43323223,80.92092092
17.70770771,39.42692693,16.42209209,80.91691692
17.71771772,39.42942943,16.41095195,80.91291291
17.72772773,39.43193193,16.39981181,80.90890891
17.73773774,39.43443443,16.38867167,80.9049049
17.74774775,39.43693694,16.37753153,80.9009009
17.75775776,39.43943944,16.36639139,80.8968969
17.76776777,39.44194194,16.35525125,80.89289289
17.77777778,39.44444444,16.34411111,80.88888889
17.78778779,39.44694695,16.33297097,80.88488488
17.7977978,39.44944945,16.32183083,80.88088088
17.80780781,39.45195195,16.31069069,80.87687688
17.81781782,39.45445445,16.29955055,80.87287287
17.82782783,39.45695696,16.28841041,80.86886887
17.83783784,39.45945946,16.27727027,80.86486486
17.84784785,39.46196196,16.26613013,80.86086086
17.85785786,39.46446446,16.25498999,80.85685686
17.86786787,39.46696697,16.24384985,80.85285285
17.87787788,39.46946947,16.23270971,80.84884885
17.88788789,39.47197197,16.22156957,80.84484484
17.8978979,39.47447447,16.21042943,80.84084084
