X (Polymer Concentration),Y (Pore Size),Z (Resistance),M (Rejection)
10.18018018,35.07207207,9.383548649,92.94423694
10.19019019,35.07607608,9.382351351,92.93922232
10.2002002,35.08008008,9.381154054,92.93420771
10.21021021,35.08408408,9.379956757,92.92919309
10.22022022,35.08808809,9.378759459,92.92417848
10.23023023,35.09209209,9.377562162,92.91916386
10.24024024,35.0960961,9.376364865,92.91414925
10.25025025,35.1001001,9.375167568,92.90913463
10.26026026,35.1041041,9.37397027,92.90412002
10.27027027,35.10810811,9.372772973,92.89910541
10.28028028,35.11211211,9.371575676,92.89409079
10.29029029,35.11611612,9.370378378,92.88907618
10.3003003,35.12012012,9.369181081,92.88406156
10.31031031,35.12412412,9.367983784,92.87904695
10.32032032,35.12812813,9.366786486,92.87403233
10.33033033,35.13213213,9.365589189,92.86901772
10.34034034,35.13613614,9.364391892,92.8640031
10.35035035,35.14014014,9.363194595,92.85898849
10.36036036,35.14414414,9.361997297,92.85397387
10.37037037,35.14814815,9.3608,92.84895926
10.38038038,35.15215215,9.359602703,92.84394464
10.39039039,35.15615616,9.358405405,92.83893003
10.4004004,35.16016016,9.357208108,92.83391542
10.41041041,35.16416416,9.356010811,92.8289008
10.42042042,35.16816817,9.354813514,92.82388619
10.43043043,35.17217217,9.353616216,92.81887157
10.44044044,35.17617618,9.352418919,92.81385696
10.45045045,35.18018018,9.351221622,92.80884234
10.46046046,35.18418418,9.350024324,92.80382773
10.47047047,35.18818819,9.348827027,92.79881311
10.48048048,35.19219219,9.34762973,92.7937985
10.49049049,35.1961962,9.346432432,92.78878388
10.5005005,35.2002002,9.345235135,92.78376927
10.51051051,35.2042042,9.344037838,92.77875465
10.52052052,35.20820821,9.342840541,92.77374004
10.53053053,35.21221221,9.341643243,92.76872543
10.54054054,35.21621622,9.340445946,92.76371081
10.55055055,35.22022022,9.339248649,92.7586962
10.56056056,35.22422422,9.338051351,92.75368158
10.57057057,35.22822823,9.336854054,92.74866697
10.58058058,35.23223223,9.335656757,92.74365235
10.59059059,35.23623624,9.334459459,92.73863774
10.6006006,35.24024024,9.333262162,92.73362312
10.61061061,35.24424424,9.332064865,92.72860851
10.62062062,35.24824825,9.330867568,92.72359389
10.63063063,35.25225225,9.32967027,92.71857928
10.64064064,35.25625626,9.328472973,92.71356466
10.65065065,35.26026026,9.327275676,92.70855005
10.66066066,35.26426426,9.326078378,92.70353544
10.67067067,35.26826827,9.324881081,92.69852082
10.68068068,35.27227227,9.323683784,92.69350621
10.69069069,35.27627628,9.322486486,92.68849159
10.7007007,35.28028028,9.321289189,92.68347698
10.71071071,35.28428428,9.320091892,92.67846236
10.72072072,35.28828829,9.318894595,92.67344775
10.73073073,35.29229229,9.317697297,92.66843313
10.74074074,35.2962963,9.3165,92.66341852
10.75075075,35.3003003,9.315302703,92.6584039
10.76076076,35.3043043,9.314105405,92.65338929
10.77077077,35.30830831,9.312908108,92.64837467
10.78078078,35.31231231,9.311710811,92.64336006
10.79079079,35.31631632,9.310513514,92.63834545
10.8008008,35.32032032,9.309316216,92.63333083
10.81081081,35.32432432,9.308118919,92.62831622
10.82082082,35.32832833,9.306921622,92.6233016
10.83083083,35.33233233,9.305724324,92.61828699
10.84084084,35.33633634,9.304527027,92.61327237
10.85085085,35.34034034,9.30332973,92.60825776
10.86086086,35.34434434,9.302132432,92.60324314
10.87087087,35.34834835,9.300935135,92.59822853
10.88088088,35.35235235,9.299737838,92.59321391
10.89089089,35.35635636,9.298540541,92.5881993
10.9009009,35.36036036,9.297343243,92.58318468
10.91091091,35.36436436,9.296145946,92.57817007
10.92092092,35.36836837,9.294948649,92.57315546
10.93093093,35.37237237,9.293751351,92.56814084
10.94094094,35.37637638,9.292554054,92.56312623
10.95095095,35.38038038,9.291356757,92.55811161
10.96096096,35.38438438,9.290159459,92.553097
10.97097097,35.38838839,9.288962162,92.54808238
10.98098098,35.39239239,9.287764865,92.54306777
10.99099099,35.3963964,9.286567568,92.53805315
11.001001,35.4004004,9.28537027,92.53303854
11.01101101,35.4044044,9.284172973,92.52802392
11.02102102,35.40840841,9.282975676,92.52300931
11.03103103,35.41241241,9.281778378,92.51799469
11.04104104,35.41641642,9.280581081,92.51298008
11.05105105,35.42042042,9.279383784,92.50796547
11.06106106,35.42442442,9.278186486,92.50295085
11.07107107,35.42842843,9.276989189,92.49793624
11.08108108,35.43243243,9.275791892,92.49292162
11.09109109,35.43643644,9.274594595,92.48790701
11.1011011,35.44044044,9.273397297,92.48289239
11.11111111,35.44444444,9.2722,92.47787778
11.12112112,35.44844845,9.271002703,92.47286316
11.13113113,35.45245245,9.269805405,92.46784855
11.14114114,35.45645646,9.268608108,92.46283393
11.15115115,35.46046046,9.267410811,92.45781932
11.16116116,35.46446446,9.266213514,92.4528047
11.17117117,35.46846847,9.265016216,92.44779009
11.18118118,35.47247247,9.263818919,92.44277548
11.19119119,35.47647648,9.262621622,92.43776086
11.2012012,35.48048048,9.261424324,92.43274625
11.21121121,35.48448448,9.260227027,92.42773163
11.22122122,35.48848849,9.25902973,92.42271702
11.23123123,35.49249249,9.257832432,92.4177024
11.24124124,35.4964965,9.256635135,92.41268779
11.25125125,35.5005005,9.255437838,92.40767317
11.26126126,35.5045045,9.254240541,92.40265856
11.27127127,35.50850851,9.253043243,92.39764394
11.28128128,35.51251251,9.251845946,92.39262933
11.29129129,35.51651652,9.250648649,92.38761471
11.3013013,35.52052052,9.249451351,92.3826001
11.31131131,35.52452452,9.248254054,92.37758549
11.32132132,35.52852853,9.247056757,92.37257087
11.33133133,35.53253253,9.245859459,92.36755626
11.34134134,35.53653654,9.244662162,92.36254164
11.35135135,35.54054054,9.243464865,92.35752703
11.36136136,35.54454454,9.242267568,92.35251241
11.37137137,35.54854855,9.24107027,92.3474978
11.38138138,35.55255255,9.239872973,92.34248318
11.39139139,35.55655656,9.238675676,92.33746857
11.4014014,35.56056056,9.237478378,92.33245395
11.41141141,35.56456456,9.236281081,92.32743934
11.42142142,35.56856857,9.235083784,92.32242472
11.43143143,35.57257257,9.233886486,92.31741011
11.44144144,35.57657658,9.232689189,92.3123955
11.45145145,35.58058058,9.231491892,92.30738088
11.46146146,35.58458458,9.230294595,92.30236627
11.47147147,35.58858859,9.229097297,92.29735165
11.48148148,35.59259259,9.2279,92.29233704
11.49149149,35.5965966,9.226702703,92.28732242
11.5015015,35.6006006,9.225505405,92.28230781
11.51151151,35.6046046,9.224308108,92.27729319
11.52152152,35.60860861,9.223110811,92.27227858
11.53153153,35.61261261,9.221913514,92.26726396
11.54154154,35.61661662,9.220716216,92.26224935
11.55155155,35.62062062,9.219518919,92.25723473
11.56156156,35.62462462,9.218321622,92.25222012
11.57157157,35.62862863,9.217124324,92.24720551
11.58158158,35.63263263,9.215927027,92.24219089
11.59159159,35.63663664,9.21472973,92.23717628
11.6016016,35.64064064,9.213532432,92.23216166
11.61161161,35.64464464,9.212335135,92.22714705
11.62162162,35.64864865,9.211137838,92.22213243
11.63163163,35.65265265,9.209940541,92.21711782
11.64164164,35.65665666,9.208743243,92.2121032
11.65165165,35.66066066,9.207545946,92.20708859
11.66166166,35.66466466,9.206348649,92.20207397
11.67167167,35.66866867,9.205151351,92.19705936
11.68168168,35.67267267,9.203954054,92.19204474
11.69169169,35.67667668,9.202756757,92.18703013
11.7017017,35.68068068,9.201559459,92.18201552
11.71171171,35.68468468,9.200362162,92.1770009
11.72172172,35.68868869,9.199164865,92.17198629
11.73173173,35.69269269,9.197967568,92.16697167
11.74174174,35.6966967,9.19677027,92.16195706
11.75175175,35.7007007,9.195572973,92.15694244
11.76176176,35.7047047,9.194375676,92.15192783
11.77177177,35.70870871,9.193178378,92.14691321
11.78178178,35.71271271,9.191981081,92.1418986
11.79179179,35.71671672,9.190783784,92.13688398
11.8018018,35.72072072,9.189586486,92.13186937
11.81181181,35.72472472,9.188389189,92.12685475
11.82182182,35.72872873,9.187191892,92.12184014
11.83183183,35.73273273,9.185994595,92.11682553
11.84184184,35.73673674,9.184797297,92.11181091
11.85185185,35.74074074,9.1836,92.1067963
11.86186186,35.74474474,9.182402703,92.10178168
11.87187187,35.74874875,9.181205405,92.09676707
11.88188188,35.75275275,9.180008108,92.09175245
11.89189189,35.75675676,9.178810811,92.08673784
11.9019019,35.76076076,9.177613514,92.08172322
11.91191191,35.76476476,9.176416216,92.07670861
11.92192192,35.76876877,9.175218919,92.07169399
11.93193193,35.77277277,9.174021622,92.06667938
11.94194194,35.77677678,9.172824324,92.06166476
11.95195195,35.78078078,9.171627027,92.05665015
11.96196196,35.78478478,9.17042973,92.05163554
11.97197197,35.78878879,9.169232432,92.04662092
11.98198198,35.79279279,9.168035135,92.04160631
11.99199199,35.7967968,9.166837838,92.03659169
12.002002,35.8008008,9.165640541,92.03157708
12.01201201,35.8048048,9.164443243,92.02656246
12.02202202,35.80880881,9.163245946,92.02154785
12.03203203,35.81281281,9.162048649,92.01653323
12.04204204,35.81681682,9.160851351,92.01151862
12.05205205,35.82082082,9.159654054,92.006504
12.06206206,35.82482482,9.158456757,92.00148939
12.07207207,35.82882883,9.157259459,91.99647477
12.08208208,35.83283283,9.156062162,91.99146016
12.09209209,35.83683684,9.154864865,91.98644555
12.1021021,35.84084084,9.153667568,91.98143093
12.11211211,35.84484484,9.15247027,91.97641632
12.12212212,35.84884885,9.151272973,91.9714017
12.13213213,35.85285285,9.150075676,91.96638709
12.14214214,35.85685686,9.148878378,91.96137247
12.15215215,35.86086086,9.147681081,91.95635786
12.16216216,35.86486486,9.146483784,91.95134324
12.17217217,35.86886887,9.145286486,91.94632863
12.18218218,35.87287287,9.144089189,91.94131401
12.19219219,35.87687688,9.142891892,91.9362994
12.2022022,35.88088088,9.141694595,91.93128478
12.21221221,35.88488488,9.140497297,91.92627017
12.22222222,35.88888889,9.1393,91.92125556
12.23223223,35.89289289,9.138102703,91.91624094
12.24224224,35.8968969,9.136905405,91.91122633
12.25225225,35.9009009,9.135708108,91.90621171
12.26226226,35.9049049,9.134510811,91.9011971
12.27227227,35.90890891,9.133313514,91.89618248
12.28228228,35.91291291,9.132116216,91.89116787
12.29229229,35.91691692,9.130918919,91.88615325
12.3023023,35.92092092,9.129721622,91.88113864
12.31231231,35.92492492,9.128524324,91.87612402
12.32232232,35.92892893,9.127327027,91.87110941
12.33233233,35.93293293,9.12612973,91.86609479
12.34234234,35.93693694,9.124932432,91.86108018
12.35235235,35.94094094,9.123735135,91.85606557
12.36236236,35.94494494,9.122537838,91.85105095
12.37237237,35.94894895,9.121340541,91.84603634
12.38238238,35.95295295,9.120143243,91.84102172
12.39239239,35.95695696,9.118945946,91.83600711
12.4024024,35.96096096,9.117748649,91.83099249
12.41241241,35.96496496,9.116551351,91.82597788
12.42242242,35.96896897,9.115354054,91.82096326
12.43243243,35.97297297,9.114156757,91.81594865
12.44244244,35.97697698,9.112959459,91.81093403
12.45245245,35.98098098,9.111762162,91.80591942
12.46246246,35.98498498,9.110564865,91.8009048
12.47247247,35.98898899,9.109367568,91.79589019
12.48248248,35.99299299,9.10817027,91.79087558
12.49249249,35.996997,9.106972973,91.78586096
12.5025025,36.001001,9.105775676,91.78084635
12.51251251,36.00500501,9.104578378,91.77583173
12.52252252,36.00900901,9.103381081,91.77081712
12.53253253,36.01301301,9.102183784,91.7658025
12.54254254,36.01701702,9.100986486,91.76078789
12.55255255,36.02102102,9.099789189,91.75577327
12.56256256,36.02502503,9.098591892,91.75075866
12.57257257,36.02902903,9.097394595,91.74574404
12.58258258,36.03303303,9.096197297,91.74072943
12.59259259,36.03703704,9.095,91.73571481
12.6026026,36.04104104,9.093802703,91.7307002
12.61261261,36.04504505,9.092605405,91.72568559
12.62262262,36.04904905,9.091408108,91.72067097
12.63263263,36.05305305,9.090210811,91.71565636
12.64264264,36.05705706,9.089013514,91.71064174
12.65265265,36.06106106,9.087816216,91.70562713
12.66266266,36.06506507,9.086618919,91.70061251
12.67267267,36.06906907,9.085421622,91.6955979
12.68268268,36.07307307,9.084224324,91.69058328
12.69269269,36.07707708,9.083027027,91.68556867
12.7027027,36.08108108,9.08182973,91.68055405
12.71271271,36.08508509,9.080632432,91.67553944
12.72272272,36.08908909,9.079435135,91.67052482
12.73273273,36.09309309,9.078237838,91.66551021
12.74274274,36.0970971,9.077040541,91.6604956
12.75275275,36.1011011,9.075843243,91.65548098
12.76276276,36.10510511,9.074645946,91.65046637
12.77277277,36.10910911,9.073448649,91.64545175
12.78278278,36.11311311,9.072251351,91.64043714
12.79279279,36.11711712,9.071054054,91.63542252
12.8028028,36.12112112,9.069856757,91.63040791
12.81281281,36.12512513,9.068659459,91.62539329
12.82282282,36.12912913,9.067462162,91.62037868
12.83283283,36.13313313,9.066264865,91.61536406
12.84284284,36.13713714,9.065067568,91.61034945
12.85285285,36.14114114,9.06387027,91.60533483
12.86286286,36.14514515,9.062672973,91.60032022
12.87287287,36.14914915,9.061475676,91.59530561
12.88288288,36.15315315,9.060278378,91.59029099
12.89289289,36.15715716,9.059081081,91.58527638
12.9029029,36.16116116,9.057883784,91.58026176
12.91291291,36.16516517,9.056686486,91.57524715
12.92292292,36.16916917,9.055489189,91.57023253
12.93293293,36.17317317,9.054291892,91.56521792
12.94294294,36.17717718,9.053094595,91.5602033
12.95295295,36.18118118,9.051897297,91.55518869
12.96296296,36.18518519,9.0507,91.55017407
12.97297297,36.18918919,9.049502703,91.54515946
12.98298298,36.19319319,9.048305405,91.54014484
12.99299299,36.1971972,9.047108108,91.53513023
13.003003,36.2012012,9.045910811,91.53011562
13.01301301,36.20520521,9.044713514,91.525101
13.02302302,36.20920921,9.043516216,91.52008639
13.03303303,36.21321321,9.042318919,91.51507177
13.04304304,36.21721722,9.041121622,91.51005716
13.05305305,36.22122122,9.039924324,91.50504254
13.06306306,36.22522523,9.038727027,91.50002793
13.07307307,36.22922923,9.03752973,91.49501331
13.08308308,36.23323323,9.036332432,91.4899987
13.09309309,36.23723724,9.035135135,91.48498408
13.1031031,36.24124124,9.033937838,91.47996947
13.11311311,36.24524525,9.032740541,91.47495485
13.12312312,36.24924925,9.031543243,91.46994024
13.13313313,36.25325325,9.030345946,91.46492563
13.14314314,36.25725726,9.029148649,91.45991101
13.15315315,36.26126126,9.027951351,91.4548964
13.16316316,36.26526527,9.026754054,91.44988178
13.17317317,36.26926927,9.025556757,91.44486717
13.18318318,36.27327327,9.024359459,91.43985255
13.19319319,36.27727728,9.023162162,91.43483794
13.2032032,36.28128128,9.021964865,91.42982332
13.21321321,36.28528529,9.020767568,91.42480871
13.22322322,36.28928929,9.01957027,91.41979409
13.23323323,36.29329329,9.018372973,91.41477948
13.24324324,36.2972973,9.017175676,91.40976486
13.25325325,36.3013013,9.015978378,91.40475025
13.26326326,36.30530531,9.014781081,91.39973564
13.27327327,36.30930931,9.013583784,91.39472102
13.28328328,36.31331331,9.012386486,91.38970641
13.29329329,36.31731732,9.011189189,91.38469179
13.3033033,36.32132132,9.009991892,91.37967718
13.31331331,36.32532533,9.008794595,91.37466256
13.32332332,36.32932933,9.007597297,91.36964795
13.33333333,36.33333333,9.0064,91.36463333
13.34334334,36.33733734,9.005202703,91.35961872
13.35335335,36.34134134,9.004005405,91.3546041
13.36336336,36.34534535,9.002808108,91.34958949
13.37337337,36.34934935,9.001610811,91.34457487
13.38338338,36.35335335,9.000413514,91.33956026
13.39339339,36.35735736,8.999216216,91.33454565
13.4034034,36.36136136,8.998018919,91.32953103
13.41341341,36.36536537,8.996821622,91.32451642
13.42342342,36.36936937,8.995624324,91.3195018
13.43343343,36.37337337,8.994427027,91.31448719
13.44344344,36.37737738,8.99322973,91.30947257
13.45345345,36.38138138,8.992032432,91.30445796
13.46346346,36.38538539,8.990835135,91.29944334
13.47347347,36.38938939,8.989637838,91.29442873
13.48348348,36.39339339,8.988440541,91.28941411
13.49349349,36.3973974,8.987243243,91.2843995
13.5035035,36.4014014,8.986045946,91.27938488
13.51351351,36.40540541,8.984848649,91.27437027
13.52352352,36.40940941,8.983651351,91.26935566
13.53353353,36.41341341,8.982454054,91.26434104
13.54354354,36.41741742,8.981256757,91.25932643
13.55355355,36.42142142,8.980059459,91.25431181
13.56356356,36.42542543,8.978862162,91.2492972
13.57357357,36.42942943,8.977664865,91.24428258
13.58358358,36.43343343,8.976467568,91.23926797
13.59359359,36.43743744,8.97527027,91.23425335
13.6036036,36.44144144,8.974072973,91.22923874
13.61361361,36.44544545,8.972875676,91.22422412
13.62362362,36.44944945,8.971678378,91.21920951
13.63363363,36.45345345,8.970481081,91.21419489
13.64364364,36.45745746,8.969283784,91.20918028
13.65365365,36.46146146,8.968086486,91.20416567
13.66366366,36.46546547,8.966889189,91.19915105
13.67367367,36.46946947,8.965691892,91.19413644
13.68368368,36.47347347,8.964494595,91.18912182
13.69369369,36.47747748,8.963297297,91.18410721
13.7037037,36.48148148,8.9621,91.17909259
13.71371371,36.48548549,8.960902703,91.17407798
13.72372372,36.48948949,8.959705405,91.16906336
13.73373373,36.49349349,8.958508108,91.16404875
13.74374374,36.4974975,8.957310811,91.15903413
13.75375375,36.5015015,8.956113514,91.15401952
13.76376376,36.50550551,8.954916216,91.1490049
13.77377377,36.50950951,8.953718919,91.14399029
13.78378378,36.51351351,8.952521622,91.13897568
13.79379379,36.51751752,8.951324324,91.13396106
13.8038038,36.52152152,8.950127027,91.12894645
13.81381381,36.52552553,8.94892973,91.12393183
13.82382382,36.52952953,8.947732432,91.11891722
13.83383383,36.53353353,8.946535135,91.1139026
13.84384384,36.53753754,8.945337838,91.10888799
13.85385385,36.54154154,8.944140541,91.10387337
13.86386386,36.54554555,8.942943243,91.09885876
13.87387387,36.54954955,8.941745946,91.09384414
13.88388388,36.55355355,8.940548649,91.08882953
13.89389389,36.55755756,8.939351351,91.08381491
13.9039039,36.56156156,8.938154054,91.0788003
13.91391391,36.56556557,8.936956757,91.07378569
13.92392392,36.56956957,8.935759459,91.06877107
13.93393393,36.57357357,8.934562162,91.06375646
13.94394394,36.57757758,8.933364865,91.05874184
13.95395395,36.58158158,8.932167568,91.05372723
13.96396396,36.58558559,8.93097027,91.04871261
13.97397397,36.58958959,8.929772973,91.043698
13.98398398,36.59359359,8.928575676,91.03868338
13.99399399,36.5975976,8.927378378,91.03366877
14.004004,36.6016016,8.926181081,91.02865415
14.01401401,36.60560561,8.924983784,91.02363954
14.02402402,36.60960961,8.923786486,91.01862492
14.03403403,36.61361361,8.922589189,91.01361031
14.04404404,36.61761762,8.921391892,91.0085957
14.05405405,36.62162162,8.920194595,91.00358108
14.06406406,36.62562563,8.918997297,90.99856647
14.07407407,36.62962963,8.9178,90.99355185
14.08408408,36.63363363,8.916602703,90.98853724
14.09409409,36.63763764,8.915405405,90.98352262
14.1041041,36.64164164,8.914208108,90.97850801
14.11411411,36.64564565,8.913010811,90.97349339
14.12412412,36.64964965,8.911813514,90.96847878
14.13413413,36.65365365,8.910616216,90.96346416
14.14414414,36.65765766,8.909418919,90.95844955
14.15415415,36.66166166,8.908221622,90.95343493
14.16416416,36.66566567,8.907024324,90.94842032
14.17417417,36.66966967,8.905827027,90.94340571
14.18418418,36.67367367,8.90462973,90.93839109
14.19419419,36.67767768,8.903432432,90.93337648
14.2042042,36.68168168,8.902235135,90.92836186
14.21421421,36.68568569,8.901037838,90.92334725
14.22422422,36.68968969,8.899840541,90.91833263
14.23423423,36.69369369,8.898643243,90.91331802
14.24424424,36.6976977,8.897445946,90.9083034
14.25425425,36.7017017,8.896248649,90.90328879
14.26426426,36.70570571,8.895051351,90.89827417
14.27427427,36.70970971,8.893854054,90.89325956
14.28428428,36.71371371,8.892656757,90.88824494
14.29429429,36.71771772,8.891459459,90.88323033
14.3043043,36.72172172,8.890262162,90.87821572
14.31431431,36.72572573,8.889064865,90.8732011
14.32432432,36.72972973,8.887867568,90.86818649
14.33433433,36.73373373,8.88667027,90.86317187
14.34434434,36.73773774,8.885472973,90.85815726
14.35435435,36.74174174,8.884275676,90.85314264
14.36436436,36.74574575,8.883078378,90.84812803
14.37437437,36.74974975,8.881881081,90.84311341
14.38438438,36.75375375,8.880683784,90.8380988
14.39439439,36.75775776,8.879486486,90.83308418
14.4044044,36.76176176,8.878289189,90.82806957
14.41441441,36.76576577,8.877091892,90.82305495
14.42442442,36.76976977,8.875894595,90.81804034
14.43443443,36.77377377,8.874697297,90.81302573
14.44444444,36.77777778,8.8735,90.80801111
14.45445445,36.78178178,8.872302703,90.8029965
14.46446446,36.78578579,8.871105405,90.79798188
14.47447447,36.78978979,8.869908108,90.79296727
14.48448448,36.79379379,8.868710811,90.78795265
14.49449449,36.7977978,8.867513514,90.78293804
14.5045045,36.8018018,8.866316216,90.77792342
14.51451451,36.80580581,8.865118919,90.77290881
14.52452452,36.80980981,8.863921622,90.76789419
14.53453453,36.81381381,8.862724324,90.76287958
14.54454454,36.81781782,8.861527027,90.75786496
14.55455455,36.82182182,8.86032973,90.75285035
14.56456456,36.82582583,8.859132432,90.74783574
14.57457457,36.82982983,8.857935135,90.74282112
14.58458458,36.83383383,8.856737838,90.73780651
14.59459459,36.83783784,8.855540541,90.73279189
14.6046046,36.84184184,8.854343243,90.72777728
14.61461461,36.84584585,8.853145946,90.72276266
14.62462462,36.84984985,8.851948649,90.71774805
14.63463463,36.85385385,8.850751351,90.71273343
14.64464464,36.85785786,8.849554054,90.70771882
14.65465465,36.86186186,8.848356757,90.7027042
14.66466466,36.86586587,8.847159459,90.69768959
14.67467467,36.86986987,8.845962162,90.69267497
14.68468468,36.87387387,8.844764865,90.68766036
14.69469469,36.87787788,8.843567568,90.68264575
14.7047047,36.88188188,8.84237027,90.67763113
14.71471471,36.88588589,8.841172973,90.67261652
14.72472472,36.88988989,8.839975676,90.6676019
14.73473473,36.89389389,8.838778378,90.66258729
14.74474474,36.8978979,8.837581081,90.65757267
14.75475475,36.9019019,8.836383784,90.65255806
14.76476476,36.90590591,8.835186486,90.64754344
14.77477477,36.90990991,8.833989189,90.64252883
14.78478478,36.91391391,8.832791892,90.63751421
14.79479479,36.91791792,8.831594595,90.6324996
14.8048048,36.92192192,8.830397297,90.62748498
14.81481481,36.92592593,8.8292,90.62247037
14.82482482,36.92992993,8.828002703,90.61745576
14.83483483,36.93393393,8.826805405,90.61244114
14.84484484,36.93793794,8.825608108,90.60742653
14.85485485,36.94194194,8.824410811,90.60241191
14.86486486,36.94594595,8.823213514,90.5973973
14.87487487,36.94994995,8.822016216,90.59238268
14.88488488,36.95395395,8.820818919,90.58736807
14.89489489,36.95795796,8.819621622,90.58235345
14.9049049,36.96196196,8.818424324,90.57733884
14.91491491,36.96596597,8.817227027,90.57232422
14.92492492,36.96996997,8.81602973,90.56730961
14.93493493,36.97397397,8.814832432,90.56229499
14.94494494,36.97797798,8.813635135,90.55728038
14.95495495,36.98198198,8.812437838,90.55226577
14.96496496,36.98598599,8.811240541,90.54725115
14.97497497,36.98998999,8.810043243,90.54223654
14.98498498,36.99399399,8.808845946,90.53722192
14.99499499,36.997998,8.807648649,90.53220731
15.00500501,37.002002,8.806451351,90.52719269
15.01501502,37.00600601,8.805254054,90.52217808
15.02502503,37.01001001,8.804056757,90.51716346
15.03503504,37.01401401,8.802859459,90.51214885
15.04504505,37.01801802,8.801662162,90.50713423
15.05505506,37.02202202,8.800464865,90.50211962
15.06506507,37.02602603,8.799267568,90.49710501
15.07507508,37.03003003,8.79807027,90.49209039
15.08508509,37.03403403,8.796872973,90.48707578
15.0950951,37.03803804,8.795675676,90.48206116
15.10510511,37.04204204,8.794478378,90.47704655
15.11511512,37.04604605,8.793281081,90.47203193
15.12512513,37.05005005,8.792083784,90.46701732
15.13513514,37.05405405,8.790886486,90.4620027
15.14514515,37.05805806,8.789689189,90.45698809
15.15515516,37.06206206,8.788491892,90.45197347
15.16516517,37.06606607,8.787294595,90.44695886
15.17517518,37.07007007,8.786097297,90.44194424
15.18518519,37.07407407,8.7849,90.43692963
15.1951952,37.07807808,8.783702703,90.43191502
15.20520521,37.08208208,8.782505405,90.4269004
15.21521522,37.08608609,8.781308108,90.42188579
15.22522523,37.09009009,8.780110811,90.41687117
15.23523524,37.09409409,8.778913514,90.41185656
15.24524525,37.0980981,8.777716216,90.40684194
15.25525526,37.1021021,8.776518919,90.40182733
15.26526527,37.10610611,8.775321622,90.39681271
15.27527528,37.11011011,8.774124324,90.3917981
15.28528529,37.11411411,8.772927027,90.38678348
15.2952953,37.11811812,8.77172973,90.38176887
15.30530531,37.12212212,8.770532432,90.37675425
15.31531532,37.12612613,8.769335135,90.37173964
15.32532533,37.13013013,8.768137838,90.36672503
15.33533534,37.13413413,8.766940541,90.36171041
15.34534535,37.13813814,8.765743243,90.3566958
15.35535536,37.14214214,8.764545946,90.35168118
15.36536537,37.14614615,8.763348649,90.34666657
15.37537538,37.15015015,8.762151351,90.34165195
15.38538539,37.15415415,8.760954054,90.33663734
15.3953954,37.15815816,8.759756757,90.33162272
15.40540541,37.16216216,8.758559459,90.32660811
15.41541542,37.16616617,8.757362162,90.32159349
15.42542543,37.17017017,8.756164865,90.31657888
15.43543544,37.17417417,8.754967568,90.31156426
15.44544545,37.17817818,8.75377027,90.30654965
15.45545546,37.18218218,8.752572973,90.30153504
15.46546547,37.18618619,8.751375676,90.29652042
15.47547548,37.19019019,8.750178378,90.29150581
15.48548549,37.19419419,8.748981081,90.28649119
15.4954955,37.1981982,8.747783784,90.28147658
15.50550551,37.2022022,8.746586486,90.27646196
15.51551552,37.20620621,8.745389189,90.27144735
15.52552553,37.21021021,8.744191892,90.26643273
15.53553554,37.21421421,8.742994595,90.26141812
15.54554555,37.21821822,8.741797297,90.2564035
15.55555556,37.22222222,8.7406,90.25138889
15.56556557,37.22622623,8.739402703,90.24637427
15.57557558,37.23023023,8.738205405,90.24135966
15.58558559,37.23423423,8.737008108,90.23634505
15.5955956,37.23823824,8.735810811,90.23133043
15.60560561,37.24224224,8.734613514,90.22631582
15.61561562,37.24624625,8.733416216,90.2213012
15.62562563,37.25025025,8.732218919,90.21628659
15.63563564,37.25425425,8.731021622,90.21127197
15.64564565,37.25825826,8.729824324,90.20625736
15.65565566,37.26226226,8.728627027,90.20124274
15.66566567,37.26626627,8.72742973,90.19622813
15.67567568,37.27027027,8.726232432,90.19121351
15.68568569,37.27427427,8.725035135,90.1861989
15.6956957,37.27827828,8.723837838,90.18118428
15.70570571,37.28228228,8.722640541,90.17616967
15.71571572,37.28628629,8.721443243,90.17115506
15.72572573,37.29029029,8.720245946,90.16614044
15.73573574,37.29429429,8.719048649,90.16112583
15.74574575,37.2982983,8.717851351,90.15611121
15.75575576,37.3023023,8.716654054,90.1510966
15.76576577,37.30630631,8.715456757,90.14608198
15.77577578,37.31031031,8.714259459,90.14106737
15.78578579,37.31431431,8.713062162,90.13605275
15.7957958,37.31831832,8.711864865,90.13103814
15.80580581,37.32232232,8.710667568,90.12602352
15.81581582,37.32632633,8.70947027,90.12100891
15.82582583,37.33033033,8.708272973,90.11599429
15.83583584,37.33433433,8.707075676,90.11097968
15.84584585,37.33833834,8.705878378,90.10596507
15.85585586,37.34234234,8.704681081,90.10095045
15.86586587,37.34634635,8.703483784,90.09593584
15.87587588,37.35035035,8.702286486,90.09092122
15.88588589,37.35435435,8.701089189,90.08590661
15.8958959,37.35835836,8.699891892,90.08089199
15.90590591,37.36236236,8.698694595,90.07587738
15.91591592,37.36636637,8.697497297,90.07086276
15.92592593,37.37037037,8.6963,90.06584815
15.93593594,37.37437437,8.695102703,90.06083353
15.94594595,37.37837838,8.693905405,90.05581892
15.95595596,37.38238238,8.692708108,90.0508043
15.96596597,37.38638639,8.691510811,90.04578969
15.97597598,37.39039039,8.690313514,90.04077508
15.98598599,37.39439439,8.689116216,90.03576046
15.995996,37.3983984,8.687918919,90.03074585
16.00600601,37.4024024,8.686721622,90.02573123
